,Location,Industry,Subcategory_ID,Hierarchy_Level,Data_Type,Global_Brand_Owner,Unit,Year_text,Year_date,Year_minus_2016,Volume,competitors
191,8,Alcoholic Drinks,13,1,Total Volume,Ca Cerveceras Unidas SA,1000 litres,2017,31-12-17,5,718045.4368,rest of the competitors
192,8,Alcoholic Drinks,13,1,Total Volume,Ca Cerveceras Unidas SA,1000 litres,2018,31-12-18,6,715898.3261,rest of the competitors
193,8,Alcoholic Drinks,13,1,Total Volume,Ca Cerveceras Unidas SA,1000 litres,2019,31-12-19,7,712516.307,rest of the competitors
194,8,Alcoholic Drinks,13,1,Total Volume,Ca Cerveceras Unidas SA,1000 litres,2020,31-12-20,8,731889.0975,rest of the competitors
195,8,Alcoholic Drinks,13,1,Total Volume,Ca Cerveceras Unidas SA,1000 litres,2021,31-12-21,9,799663.65,rest of the competitors
196,8,Alcoholic Drinks,13,1,Total Volume,Bitburger Braugruppe GmbH,1000 litres,2017,31-12-17,5,745284.3241,rest of the competitors
197,8,Alcoholic Drinks,13,1,Total Volume,Bitburger Braugruppe GmbH,1000 litres,2018,31-12-18,6,743152.3474,rest of the competitors
198,8,Alcoholic Drinks,13,1,Total Volume,Bitburger Braugruppe GmbH,1000 litres,2019,31-12-19,7,731131.5535,rest of the competitors
199,8,Alcoholic Drinks,13,1,Total Volume,Bitburger Braugruppe GmbH,1000 litres,2020,31-12-20,8,725157.8828,rest of the competitors
200,8,Alcoholic Drinks,13,1,Total Volume,Bitburger Braugruppe GmbH,1000 litres,2021,31-12-21,9,720260.6063,rest of the competitors
201,8,Alcoholic Drinks,13,1,Total Volume,Hite Jinro Co Ltd,1000 litres,2017,31-12-17,5,732962.0025,rest of the competitors
202,8,Alcoholic Drinks,13,1,Total Volume,Hite Jinro Co Ltd,1000 litres,2018,31-12-18,6,685804.9165,rest of the competitors
203,8,Alcoholic Drinks,13,1,Total Volume,Hite Jinro Co Ltd,1000 litres,2019,31-12-19,7,697010.3022,rest of the competitors
204,8,Alcoholic Drinks,13,1,Total Volume,Hite Jinro Co Ltd,1000 litres,2020,31-12-20,8,690437.2295,rest of the competitors
205,8,Alcoholic Drinks,13,1,Total Volume,Hite Jinro Co Ltd,1000 litres,2021,31-12-21,9,699336.869,rest of the competitors
206,8,Alcoholic Drinks,13,1,Total Volume,Oettinger Brauerei GmbH,1000 litres,2017,31-12-17,5,737371.9296,rest of the competitors
207,8,Alcoholic Drinks,13,1,Total Volume,Oettinger Brauerei GmbH,1000 litres,2018,31-12-18,6,726890.867,rest of the competitors
208,8,Alcoholic Drinks,13,1,Total Volume,Oettinger Brauerei GmbH,1000 litres,2019,31-12-19,7,704046.4743,rest of the competitors
209,8,Alcoholic Drinks,13,1,Total Volume,Oettinger Brauerei GmbH,1000 litres,2020,31-12-20,8,694864.8763,rest of the competitors
210,8,Alcoholic Drinks,13,1,Total Volume,Oettinger Brauerei GmbH,1000 litres,2021,31-12-21,9,682060.3075,rest of the competitors
211,8,Alcoholic Drinks,13,1,Total Volume,Hanoi Alcohol Beer  Beverages Corp Habeco,1000 litres,2017,31-12-17,5,554574.2363,rest of the competitors
212,8,Alcoholic Drinks,13,1,Total Volume,Hanoi Alcohol Beer  Beverages Corp Habeco,1000 litres,2018,31-12-18,6,581285.5096,rest of the competitors
213,8,Alcoholic Drinks,13,1,Total Volume,Hanoi Alcohol Beer  Beverages Corp Habeco,1000 litres,2019,31-12-19,7,615457.4058,rest of the competitors
214,8,Alcoholic Drinks,13,1,Total Volume,Hanoi Alcohol Beer  Beverages Corp Habeco,1000 litres,2020,31-12-20,8,636181.0202,rest of the competitors
215,8,Alcoholic Drinks,13,1,Total Volume,Hanoi Alcohol Beer  Beverages Corp Habeco,1000 litres,2021,31-12-21,9,655188.5367,rest of the competitors
216,8,Alcoholic Drinks,13,1,Total Volume,Obolon PAT,1000 litres,2017,31-12-17,5,1013852.916,rest of the competitors
217,8,Alcoholic Drinks,13,1,Total Volume,Obolon PAT,1000 litres,2018,31-12-18,6,854361.5055,rest of the competitors
218,8,Alcoholic Drinks,13,1,Total Volume,Obolon PAT,1000 litres,2019,31-12-19,7,681039.0166,rest of the competitors
219,8,Alcoholic Drinks,13,1,Total Volume,Obolon PAT,1000 litres,2020,31-12-20,8,646714.7587,rest of the competitors
220,8,Alcoholic Drinks,13,1,Total Volume,Obolon PAT,1000 litres,2021,31-12-21,9,621008.7241,rest of the competitors
221,8,Alcoholic Drinks,13,1,Total Volume,Empresas Polar CA,1000 litres,2017,31-12-17,5,1693194.512,rest of the competitors
222,8,Alcoholic Drinks,13,1,Total Volume,Empresas Polar CA,1000 litres,2018,31-12-18,6,1702378.448,rest of the competitors
223,8,Alcoholic Drinks,13,1,Total Volume,Empresas Polar CA,1000 litres,2019,31-12-19,7,1531597.684,rest of the competitors
224,8,Alcoholic Drinks,13,1,Total Volume,Empresas Polar CA,1000 litres,2020,31-12-20,8,722523.6832,rest of the competitors
225,8,Alcoholic Drinks,13,1,Total Volume,Empresas Polar CA,1000 litres,2021,31-12-21,9,569912.4944,rest of the competitors
226,8,Alcoholic Drinks,13,1,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH  Co KG,1000 litres,2017,31-12-17,5,549667.2704,rest of the competitors
227,8,Alcoholic Drinks,13,1,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH  Co KG,1000 litres,2018,31-12-18,6,563175.2032,rest of the competitors
228,8,Alcoholic Drinks,13,1,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH  Co KG,1000 litres,2019,31-12-19,7,564762.8024,rest of the competitors
229,8,Alcoholic Drinks,13,1,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH  Co KG,1000 litres,2020,31-12-20,8,566944.143,rest of the competitors
230,8,Alcoholic Drinks,13,1,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH  Co KG,1000 litres,2021,31-12-21,9,569741.1608,rest of the competitors
231,8,Alcoholic Drinks,13,1,Total Volume,Cia da Unio de Cervejas de Angola SA,1000 litres,2017,31-12-17,5,412267.8204,rest of the competitors
232,8,Alcoholic Drinks,13,1,Total Volume,Cia da Unio de Cervejas de Angola SA,1000 litres,2018,31-12-18,6,428165.4913,rest of the competitors
233,8,Alcoholic Drinks,13,1,Total Volume,Cia da Unio de Cervejas de Angola SA,1000 litres,2019,31-12-19,7,436493.0258,rest of the competitors
234,8,Alcoholic Drinks,13,1,Total Volume,Cia da Unio de Cervejas de Angola SA,1000 litres,2020,31-12-20,8,462855.8782,rest of the competitors
235,8,Alcoholic Drinks,13,1,Total Volume,Cia da Unio de Cervejas de Angola SA,1000 litres,2021,31-12-21,9,483412.736,rest of the competitors
236,8,Alcoholic Drinks,13,1,Total Volume,Damm SA,1000 litres,2017,31-12-17,5,417235.8885,rest of the competitors
237,8,Alcoholic Drinks,13,1,Total Volume,Damm SA,1000 litres,2018,31-12-18,6,433932.5943,rest of the competitors
238,8,Alcoholic Drinks,13,1,Total Volume,Damm SA,1000 litres,2019,31-12-19,7,455742.397,rest of the competitors
239,8,Alcoholic Drinks,13,1,Total Volume,Damm SA,1000 litres,2020,31-12-20,8,468698.6827,rest of the competitors
240,8,Alcoholic Drinks,13,1,Total Volume,Damm SA,1000 litres,2021,31-12-21,9,475944.6041,rest of the competitors
241,8,Alcoholic Drinks,13,1,Total Volume,Paulaner Brauerei GmbH  Co KG,1000 litres,2017,31-12-17,5,341647.091,rest of the competitors
242,8,Alcoholic Drinks,13,1,Total Volume,Paulaner Brauerei GmbH  Co KG,1000 litres,2018,31-12-18,6,355564.2604,rest of the competitors
243,8,Alcoholic Drinks,13,1,Total Volume,Paulaner Brauerei GmbH  Co KG,1000 litres,2019,31-12-19,7,355540.9159,rest of the competitors
244,8,Alcoholic Drinks,13,1,Total Volume,Paulaner Brauerei GmbH  Co KG,1000 litres,2020,31-12-20,8,363412.4195,rest of the competitors
245,8,Alcoholic Drinks,13,1,Total Volume,Paulaner Brauerei GmbH  Co KG,1000 litres,2021,31-12-21,9,371767.8259,rest of the competitors
246,8,Alcoholic Drinks,13,1,Total Volume,Florida Ice  Farm Co SA,1000 litres,2017,31-12-17,5,353197.4287,rest of the competitors
247,8,Alcoholic Drinks,13,1,Total Volume,Florida Ice  Farm Co SA,1000 litres,2018,31-12-18,6,347821.739,rest of the competitors
248,8,Alcoholic Drinks,13,1,Total Volume,Florida Ice  Farm Co SA,1000 litres,2019,31-12-19,7,343466.4515,rest of the competitors
249,8,Alcoholic Drinks,13,1,Total Volume,Florida Ice  Farm Co SA,1000 litres,2020,31-12-20,8,340928.7456,rest of the competitors
250,8,Alcoholic Drinks,13,1,Total Volume,Florida Ice  Farm Co SA,1000 litres,2021,31-12-21,9,336143.5034,rest of the competitors
251,8,Alcoholic Drinks,13,1,Total Volume,Brauerei C  A Veltins GmbH  Co KG,1000 litres,2017,31-12-17,5,294850.6913,rest of the competitors
252,8,Alcoholic Drinks,13,1,Total Volume,Brauerei C  A Veltins GmbH  Co KG,1000 litres,2018,31-12-18,6,309834.0382,rest of the competitors
253,8,Alcoholic Drinks,13,1,Total Volume,Brauerei C  A Veltins GmbH  Co KG,1000 litres,2019,31-12-19,7,315115.9447,rest of the competitors
254,8,Alcoholic Drinks,13,1,Total Volume,Brauerei C  A Veltins GmbH  Co KG,1000 litres,2020,31-12-20,8,321763.9738,rest of the competitors
255,8,Alcoholic Drinks,13,1,Total Volume,Brauerei C  A Veltins GmbH  Co KG,1000 litres,2021,31-12-21,9,328743.9399,rest of the competitors
256,8,Alcoholic Drinks,13,1,Total Volume,Taiwan Tobacco  Liquor Corp,1000 litres,2017,31-12-17,5,331444.0549,rest of the competitors
257,8,Alcoholic Drinks,13,1,Total Volume,Taiwan Tobacco  Liquor Corp,1000 litres,2018,31-12-18,6,335751.427,rest of the competitors
258,8,Alcoholic Drinks,13,1,Total Volume,Taiwan Tobacco  Liquor Corp,1000 litres,2019,31-12-19,7,330782.997,rest of the competitors
259,8,Alcoholic Drinks,13,1,Total Volume,Taiwan Tobacco  Liquor Corp,1000 litres,2020,31-12-20,8,324576.883,rest of the competitors
260,8,Alcoholic Drinks,13,1,Total Volume,Taiwan Tobacco  Liquor Corp,1000 litres,2021,31-12-21,9,318966.7943,rest of the competitors
261,8,Alcoholic Drinks,13,1,Total Volume,Yuengling Brewery,1000 litres,2017,31-12-17,5,288200.0083,rest of the competitors
262,8,Alcoholic Drinks,13,1,Total Volume,Yuengling Brewery,1000 litres,2018,31-12-18,6,307459.9889,rest of the competitors
263,8,Alcoholic Drinks,13,1,Total Volume,Yuengling Brewery,1000 litres,2019,31-12-19,7,303199.6769,rest of the competitors
264,8,Alcoholic Drinks,13,1,Total Volume,Yuengling Brewery,1000 litres,2020,31-12-20,8,305618.5323,rest of the competitors
265,8,Alcoholic Drinks,13,1,Total Volume,Yuengling Brewery,1000 litres,2021,31-12-21,9,315947.774,rest of the competitors
266,8,Alcoholic Drinks,13,1,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,1000 litres,2017,31-12-17,5,373107.1082,rest of the competitors
267,8,Alcoholic Drinks,13,1,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,1000 litres,2018,31-12-18,6,351114.0835,rest of the competitors
268,8,Alcoholic Drinks,13,1,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,1000 litres,2019,31-12-19,7,330788.3498,rest of the competitors
269,8,Alcoholic Drinks,13,1,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,1000 litres,2020,31-12-20,8,318619.0473,rest of the competitors
270,8,Alcoholic Drinks,13,1,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,1000 litres,2021,31-12-21,9,310944.901,rest of the competitors
271,8,Alcoholic Drinks,13,1,Total Volume,Royal Unibrew AS,1000 litres,2017,31-12-17,5,342739.5898,rest of the competitors
272,8,Alcoholic Drinks,13,1,Total Volume,Royal Unibrew AS,1000 litres,2018,31-12-18,6,340130.6016,rest of the competitors
273,8,Alcoholic Drinks,13,1,Total Volume,Royal Unibrew AS,1000 litres,2019,31-12-19,7,323202.504,rest of the competitors
274,8,Alcoholic Drinks,13,1,Total Volume,Royal Unibrew AS,1000 litres,2020,31-12-20,8,318829.3076,rest of the competitors
275,8,Alcoholic Drinks,13,1,Total Volume,Royal Unibrew AS,1000 litres,2021,31-12-21,9,306309.0177,rest of the competitors
276,8,Alcoholic Drinks,13,1,Total Volume,Olvi Oyj,1000 litres,2017,31-12-17,5,284043.3572,rest of the competitors
277,8,Alcoholic Drinks,13,1,Total Volume,Olvi Oyj,1000 litres,2018,31-12-18,6,293072.1589,rest of the competitors
278,8,Alcoholic Drinks,13,1,Total Volume,Olvi Oyj,1000 litres,2019,31-12-19,7,297561.4709,rest of the competitors
279,8,Alcoholic Drinks,13,1,Total Volume,Olvi Oyj,1000 litres,2020,31-12-20,8,300693.1483,rest of the competitors
280,8,Alcoholic Drinks,13,1,Total Volume,Olvi Oyj,1000 litres,2021,31-12-21,9,294620.8987,rest of the competitors
281,8,Alcoholic Drinks,13,1,Total Volume,Cervecera Centroamericana SA,1000 litres,2017,31-12-17,5,181106.358,rest of the competitors
282,8,Alcoholic Drinks,13,1,Total Volume,Cervecera Centroamericana SA,1000 litres,2018,31-12-18,6,216289.6276,rest of the competitors
283,8,Alcoholic Drinks,13,1,Total Volume,Cervecera Centroamericana SA,1000 litres,2019,31-12-19,7,245397.3959,rest of the competitors
284,8,Alcoholic Drinks,13,1,Total Volume,Cervecera Centroamericana SA,1000 litres,2020,31-12-20,8,269739.9755,rest of the competitors
285,8,Alcoholic Drinks,13,1,Total Volume,Cervecera Centroamericana SA,1000 litres,2021,31-12-21,9,283914.0306,rest of the competitors
286,8,Alcoholic Drinks,13,1,Total Volume,Brau Holding International AG,1000 litres,2017,31-12-17,5,277740.3196,rest of the competitors
287,8,Alcoholic Drinks,13,1,Total Volume,Brau Holding International AG,1000 litres,2018,31-12-18,6,277424.9342,rest of the competitors
288,8,Alcoholic Drinks,13,1,Total Volume,Brau Holding International AG,1000 litres,2019,31-12-19,7,276325.6817,rest of the competitors
289,8,Alcoholic Drinks,13,1,Total Volume,Brau Holding International AG,1000 litres,2020,31-12-20,8,275945.5684,rest of the competitors
290,8,Alcoholic Drinks,13,1,Total Volume,Brau Holding International AG,1000 litres,2021,31-12-21,9,278587.016,rest of the competitors
291,8,Alcoholic Drinks,13,1,Total Volume,Boston Beer Co Inc The,1000 litres,2017,31-12-17,5,309890.2541,rest of the competitors
292,8,Alcoholic Drinks,13,1,Total Volume,Boston Beer Co Inc The,1000 litres,2018,31-12-18,6,331053.9183,rest of the competitors
293,8,Alcoholic Drinks,13,1,Total Volume,Boston Beer Co Inc The,1000 litres,2019,31-12-19,7,337652.0125,rest of the competitors
294,8,Alcoholic Drinks,13,1,Total Volume,Boston Beer Co Inc The,1000 litres,2020,31-12-20,8,291756.6834,rest of the competitors
295,8,Alcoholic Drinks,13,1,Total Volume,Boston Beer Co Inc The,1000 litres,2021,31-12-21,9,261853.7004,rest of the competitors
296,8,Alcoholic Drinks,13,1,Total Volume,Bavaria NV,1000 litres,2017,31-12-17,5,204561.2264,rest of the competitors
297,8,Alcoholic Drinks,13,1,Total Volume,Bavaria NV,1000 litres,2018,31-12-18,6,203077.0866,rest of the competitors
298,8,Alcoholic Drinks,13,1,Total Volume,Bavaria NV,1000 litres,2019,31-12-19,7,201315.2256,rest of the competitors
299,8,Alcoholic Drinks,13,1,Total Volume,Bavaria NV,1000 litres,2020,31-12-20,8,244519.2523,rest of the competitors
300,8,Alcoholic Drinks,13,1,Total Volume,Bavaria NV,1000 litres,2021,31-12-21,9,252812.9807,rest of the competitors
301,8,Alcoholic Drinks,13,1,Total Volume,BGI Ethiopia Plc,1000 litres,2017,31-12-17,5,124999.9946,rest of the competitors
302,8,Alcoholic Drinks,13,1,Total Volume,BGI Ethiopia Plc,1000 litres,2018,31-12-18,6,150000.0031,rest of the competitors
303,8,Alcoholic Drinks,13,1,Total Volume,BGI Ethiopia Plc,1000 litres,2019,31-12-19,7,199999.9943,rest of the competitors
304,8,Alcoholic Drinks,13,1,Total Volume,BGI Ethiopia Plc,1000 litres,2020,31-12-20,8,224656.7016,rest of the competitors
305,8,Alcoholic Drinks,13,1,Total Volume,BGI Ethiopia Plc,1000 litres,2021,31-12-21,9,246717.2076,rest of the competitors
306,8,Alcoholic Drinks,13,1,Total Volume,Ochakovo MPBK ZAO,1000 litres,2017,31-12-17,5,223280.5292,rest of the competitors
307,8,Alcoholic Drinks,13,1,Total Volume,Ochakovo MPBK ZAO,1000 litres,2018,31-12-18,6,243914.176,rest of the competitors
308,8,Alcoholic Drinks,13,1,Total Volume,Ochakovo MPBK ZAO,1000 litres,2019,31-12-19,7,258059.9922,rest of the competitors
309,8,Alcoholic Drinks,13,1,Total Volume,Ochakovo MPBK ZAO,1000 litres,2020,31-12-20,8,258085.2242,rest of the competitors
310,8,Alcoholic Drinks,13,1,Total Volume,Ochakovo MPBK ZAO,1000 litres,2021,31-12-21,9,246082.1487,rest of the competitors
311,8,Alcoholic Drinks,13,1,Total Volume,Super Bock Group SGPS SA,1000 litres,2021,31-12-21,9,221679.9333,rest of the competitors
312,8,Alcoholic Drinks,13,1,Total Volume,Erdinger Privatbrauerei Weissbru Werner Brombach GmbH,1000 litres,2017,31-12-17,5,200923.4887,rest of the competitors
313,8,Alcoholic Drinks,13,1,Total Volume,Erdinger Privatbrauerei Weissbru Werner Brombach GmbH,1000 litres,2018,31-12-18,6,205485.4017,rest of the competitors
314,8,Alcoholic Drinks,13,1,Total Volume,Erdinger Privatbrauerei Weissbru Werner Brombach GmbH,1000 litres,2019,31-12-19,7,203682.5752,rest of the competitors
315,8,Alcoholic Drinks,13,1,Total Volume,Erdinger Privatbrauerei Weissbru Werner Brombach GmbH,1000 litres,2020,31-12-20,8,206696.8417,rest of the competitors
316,8,Alcoholic Drinks,13,1,Total Volume,Erdinger Privatbrauerei Weissbru Werner Brombach GmbH,1000 litres,2021,31-12-21,9,211612.3622,rest of the competitors
317,8,Alcoholic Drinks,13,1,Total Volume,Karlsberg Brauerei GmbH  Co KG,1000 litres,2017,31-12-17,5,217073.5785,rest of the competitors
318,8,Alcoholic Drinks,13,1,Total Volume,Karlsberg Brauerei GmbH  Co KG,1000 litres,2018,31-12-18,6,219899.3209,rest of the competitors
319,8,Alcoholic Drinks,13,1,Total Volume,Karlsberg Brauerei GmbH  Co KG,1000 litres,2019,31-12-19,7,205774.986,rest of the competitors
320,8,Alcoholic Drinks,13,1,Total Volume,Karlsberg Brauerei GmbH  Co KG,1000 litres,2020,31-12-20,8,199508.692,rest of the competitors
321,8,Alcoholic Drinks,13,1,Total Volume,Karlsberg Brauerei GmbH  Co KG,1000 litres,2021,31-12-21,9,196141.8677,rest of the competitors
322,8,Alcoholic Drinks,13,1,Total Volume,Behnoush Iran Co,1000 litres,2017,31-12-17,5,165253.7927,rest of the competitors
323,8,Alcoholic Drinks,13,1,Total Volume,Behnoush Iran Co,1000 litres,2018,31-12-18,6,168142.0017,rest of the competitors
324,8,Alcoholic Drinks,13,1,Total Volume,Behnoush Iran Co,1000 litres,2019,31-12-19,7,183197.2018,rest of the competitors
325,8,Alcoholic Drinks,13,1,Total Volume,Behnoush Iran Co,1000 litres,2020,31-12-20,8,183453.6734,rest of the competitors
326,8,Alcoholic Drinks,13,1,Total Volume,Behnoush Iran Co,1000 litres,2021,31-12-21,9,183710.5068,rest of the competitors
327,8,Alcoholic Drinks,13,1,Total Volume,Cisneros Grupo,1000 litres,2017,31-12-17,5,263842.701,rest of the competitors
328,8,Alcoholic Drinks,13,1,Total Volume,Cisneros Grupo,1000 litres,2018,31-12-18,6,267986.3859,rest of the competitors
329,8,Alcoholic Drinks,13,1,Total Volume,Cisneros Grupo,1000 litres,2019,31-12-19,7,240651.7877,rest of the competitors
330,8,Alcoholic Drinks,13,1,Total Volume,Cisneros Grupo,1000 litres,2020,31-12-20,8,215739.8368,rest of the competitors
331,8,Alcoholic Drinks,13,1,Total Volume,Cisneros Grupo,1000 litres,2021,31-12-21,9,133826.2398,rest of the competitors
332,8,Alcoholic Drinks,13,1,Total Volume,Asia Brewery Inc,1000 litres,2017,31-12-17,5,122156.6439,rest of the competitors
333,8,Alcoholic Drinks,13,1,Total Volume,Asia Brewery Inc,1000 litres,2018,31-12-18,6,119923.3441,rest of the competitors
334,8,Alcoholic Drinks,13,1,Total Volume,Asia Brewery Inc,1000 litres,2019,31-12-19,7,118514.9598,rest of the competitors
335,8,Alcoholic Drinks,13,1,Total Volume,Asia Brewery Inc,1000 litres,2020,31-12-20,8,125454.7218,rest of the competitors
336,8,Alcoholic Drinks,13,1,Total Volume,Asia Brewery Inc,1000 litres,2021,31-12-21,9,129187.0213,rest of the competitors
337,8,Alcoholic Drinks,13,1,Total Volume,SABMiller Plc,1000 litres,2017,31-12-17,5,18092434.81,rest of the competitors
338,8,Alcoholic Drinks,13,1,Total Volume,SABMiller Plc,1000 litres,2018,31-12-18,6,18410233.04,rest of the competitors
339,8,Alcoholic Drinks,13,1,Total Volume,SABMiller Plc,1000 litres,2019,31-12-19,7,18833349.11,rest of the competitors
340,8,Alcoholic Drinks,13,1,Total Volume,SABMiller Plc,1000 litres,2020,31-12-20,8,665.304266,rest of the competitors
341,8,Alcoholic Drinks,13,1,Total Volume,SABMiller Plc,1000 litres,2021,31-12-21,9,678.795411,rest of the competitors
342,8,Alcoholic Drinks,13,1,Total Volume,Unicer  Bebidas de Portugal SA,1000 litres,2017,31-12-17,5,250317.4504,rest of the competitors
343,8,Alcoholic Drinks,13,1,Total Volume,Unicer  Bebidas de Portugal SA,1000 litres,2018,31-12-18,6,219140.9281,rest of the competitors
344,8,Alcoholic Drinks,13,1,Total Volume,Unicer  Bebidas de Portugal SA,1000 litres,2019,31-12-19,7,212793.0199,rest of the competitors
345,8,Alcoholic Drinks,13,1,Total Volume,Unicer  Bebidas de Portugal SA,1000 litres,2020,31-12-20,8,208910.0012,rest of the competitors
346,8,Alcoholic Drinks,13,1,Total Volume,China Resources Enterprise Ltd,1000 litres,2017,31-12-17,5,12099249.39,rest of the competitors
347,8,Alcoholic Drinks,13,1,Total Volume,China Resources Enterprise Ltd,1000 litres,2018,31-12-18,6,11812580.86,rest of the competitors
