Location,Industry,Subcategory_ID,Hierarchy_Level,Data_Type,Global_Brand_Owner,Unit,Year_text,Year_date,Year_minus_2016,Volume
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Distribuidora Istmania SA de CV,1000 litres,2021.0,31-12-21,9.0,6.016078203
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Fortin SA,1000 litres,2021.0,31-12-21,9.0,5.727000056
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Grupo Osborne SA,1000 litres,2021.0,31-12-21,9.0,5.253599261
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,IMSA,1000 litres,2021.0,31-12-21,9.0,4.910126195
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,CIA Compaa Embotelladora Tres Leones,1000 litres,2021.0,31-12-21,9.0,4.769919693
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Distribuidora Salvadorea SA de CV,1000 litres,2021.0,31-12-21,9.0,4.706457654
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Fbrica Nacional de Licores,1000 litres,2021.0,31-12-21,9.0,4.559085756
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,William Grant  Sons Ltd,1000 litres,2021.0,31-12-21,9.0,4.425966126
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Destilados Argentinos SA,1000 litres,2021.0,31-12-21,9.0,3.908038107
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Licores El Compadre SA de CV,1000 litres,2021.0,31-12-21,9.0,3.784830114
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Industria de Licores del Valle,1000 litres,2021.0,31-12-21,9.0,3.755786054
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Ca Licorera de Nicaragua SA,1000 litres,2021.0,31-12-21,9.0,3.22593261
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,La Madrilea SA de CV,1000 litres,2021.0,31-12-21,9.0,3.155019163
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Azende Corp Ca Ltda,1000 litres,2021.0,31-12-21,9.0,2.799647192
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Caas Paraguayas SA,1000 litres,2021.0,31-12-21,9.0,2.705999903
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Tequilas del Seor SA de CV,1000 litres,2021.0,31-12-21,9.0,2.616908794
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Indstria de Bebidas Pirassununga Ltda,1000 litres,2021.0,31-12-21,9.0,2.497420005
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Licores Mitjans SA,1000 litres,2021.0,31-12-21,9.0,2.470342671
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,La Martiniquaise SVS,1000 litres,2021.0,31-12-21,9.0,2.247101507
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Complejo Licorero Ponche Crema CA,1000 litres,2021.0,31-12-21,9.0,2.160572682
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Embotelladora Azuaya SA,1000 litres,2021.0,31-12-21,9.0,1.989854224
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Fukuhara Honda Cia Ltda,1000 litres,2021.0,31-12-21,9.0,1.982120053
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Fbrica de Licores del Huila,1000 litres,2021.0,31-12-21,9.0,1.794367334
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Llorente y Ca SA J,1000 litres,2021.0,31-12-21,9.0,1.787414107
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Lucas Bols BV,1000 litres,2021.0,31-12-21,9.0,1.761205081
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Tequila Orendain de Jalisco SA de CV,1000 litres,2021.0,31-12-21,9.0,1.73805002
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Industria Licorera del Cauca,1000 litres,2021.0,31-12-21,9.0,1.57906783
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,SPI Group,1000 litres,2021.0,31-12-21,9.0,1.46342084
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Industra Licorera Iberoamericana SA,1000 litres,2021.0,31-12-21,9.0,1.234381551
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Distell Group Ltd,1000 litres,2021.0,31-12-21,9.0,0.962903255
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,J Armando Bermdez  Co C por A,1000 litres,2021.0,31-12-21,9.0,0.897555678
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Destilacin Motatn CA,1000 litres,2021.0,31-12-21,9.0,0.709878363
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Industria Licorera de Boyaca,1000 litres,2021.0,31-12-21,9.0,0.53135436
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Industria Licorera y Embotelladora del Norte SA,1000 litres,2021.0,31-12-21,9.0,0.30279892
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Private Label,1000 litres,2021.0,31-12-21,9.0,12.89818907
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Others,1000 litres,2021.0,31-12-21,9.0,542.5332464
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Diageo Plc,1000 litres,2016.0,31-12-16,4.0,172.4914531
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Cia Muller de Bebidas Ltda,1000 litres,2016.0,31-12-16,4.0,115.798453
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Pernod Ricard Groupe,1000 litres,2016.0,31-12-16,4.0,119.1964358
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Campari Milano SpA Davide,1000 litres,2016.0,31-12-16,4.0,63.00170374
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Indstrias Reunidas de Bebidas Tatuzinho   Fazendas Ltda,1000 litres,2016.0,31-12-16,4.0,55.60300155
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Engarrafamento Pit Ltda,1000 litres,2016.0,31-12-16,4.0,55.04907098
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Bacardi  Co Ltd,1000 litres,2016.0,31-12-16,4.0,38.51566081
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Fbrica de Licores y Alcoholes de Antioquia,1000 litres,2016.0,31-12-16,4.0,44.04354559
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Ron Santa Teresa CA,1000 litres,2016.0,31-12-16,4.0,5.965355819
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Indstria de Bebidas Paris Ltda,1000 litres,2016.0,31-12-16,4.0,31.50448966
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Branca Distillerie Srl Flli,1000 litres,2016.0,31-12-16,4.0,24.02551646
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Edrington Group,1000 litres,2016.0,31-12-16,4.0,23.82986558
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Grupo Corona Spirits SA de CV,1000 litres,2016.0,31-12-16,4.0,18.15973649
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Suntory Holdings Ltd,1000 litres,2016.0,31-12-16,4.0,0.000332215
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Industrias Licoreras de Guatemala SA,1000 litres,2016.0,31-12-16,4.0,21.03453066
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Cooperativa Agrcola Pisquera de Elqui Ltda,1000 litres,2016.0,31-12-16,4.0,19.91503303
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Industria Licorera de Caldas,1000 litres,2016.0,31-12-16,4.0,12.5414076
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,BrownForman Corp,1000 litres,2016.0,31-12-16,4.0,13.54686283
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Vinhos Salton SA Indstria e Comrcio,1000 litres,2016.0,31-12-16,4.0,16.32415082
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Ca Cerveceras Unidas SA,1000 litres,2016.0,31-12-16,4.0,12.04525257
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Empresa de Licores de Cundinamarca SA,1000 litres,2016.0,31-12-16,4.0,15.9986656
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Miguel Torres SA,1000 litres,2016.0,31-12-16,4.0,9.193761587
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Tequila Centinela SA de CV,1000 litres,2016.0,31-12-16,4.0,8.590216316
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Tequila Supremo SA de CV,1000 litres,2016.0,31-12-16,4.0,8.279301879
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Cartavio Rum Co SAC,1000 litres,2016.0,31-12-16,4.0,0.413100005
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Consorcio Licorero Nacional CA,1000 litres,2016.0,31-12-16,4.0,6.380879788
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Barcel International SA,1000 litres,2016.0,31-12-16,4.0,8.788923868
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Grupo AJ Vierci SA,1000 litres,2016.0,31-12-16,4.0,7.652000209
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Destilera El Buen Gusto SA de CV,1000 litres,2016.0,31-12-16,4.0,7.49390202
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Varela Hermanos SA,1000 litres,2016.0,31-12-16,4.0,8.08698815
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Distribuidora Istmania SA de CV,1000 litres,2016.0,31-12-16,4.0,5.996844529
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Fortin SA,1000 litres,2016.0,31-12-16,4.0,6.029958258
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Grupo Osborne SA,1000 litres,2016.0,31-12-16,4.0,12.80851198
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,IMSA,1000 litres,2016.0,31-12-16,4.0,9.076348295
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,CIA Compaa Embotelladora Tres Leones,1000 litres,2016.0,31-12-16,4.0,4.748523724
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Distribuidora Salvadorea SA de CV,1000 litres,2016.0,31-12-16,4.0,3.952616383
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Fbrica Nacional de Licores,1000 litres,2016.0,31-12-16,4.0,4.716472024
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,William Grant  Sons Ltd,1000 litres,2016.0,31-12-16,4.0,7.257261075
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Destilados Argentinos SA,1000 litres,2016.0,31-12-16,4.0,3.51000742
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Licores El Compadre SA de CV,1000 litres,2016.0,31-12-16,4.0,3.166163308
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Industria de Licores del Valle,1000 litres,2016.0,31-12-16,4.0,6.867673457
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Ca Licorera de Nicaragua SA,1000 litres,2016.0,31-12-16,4.0,3.287475991
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,La Madrilea SA de CV,1000 litres,2016.0,31-12-16,4.0,3.014304849
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Azende Corp Ca Ltda,1000 litres,2016.0,31-12-16,4.0,5.94357291
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Caas Paraguayas SA,1000 litres,2016.0,31-12-16,4.0,2.874261896
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Tequilas del Seor SA de CV,1000 litres,2016.0,31-12-16,4.0,2.500039445
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Indstria de Bebidas Pirassununga Ltda,1000 litres,2016.0,31-12-16,4.0,2.126652416
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Licores Mitjans SA,1000 litres,2016.0,31-12-16,4.0,2.098991968
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,La Martiniquaise SVS,1000 litres,2016.0,31-12-16,4.0,1.541684583
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Complejo Licorero Ponche Crema CA,1000 litres,2016.0,31-12-16,4.0,2.713390548
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Embotelladora Azuaya SA,1000 litres,2016.0,31-12-16,4.0,3.696209828
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Fukuhara Honda Cia Ltda,1000 litres,2016.0,31-12-16,4.0,1.698912101
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Fbrica de Licores del Huila,1000 litres,2016.0,31-12-16,4.0,1.31683258
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Llorente y Ca SA J,1000 litres,2016.0,31-12-16,4.0,2.017192377
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Lucas Bols BV,1000 litres,2016.0,31-12-16,4.0,2.97815384
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Tequila Orendain de Jalisco SA de CV,1000 litres,2016.0,31-12-16,4.0,1.375124914
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Industria Licorera del Cauca,1000 litres,2016.0,31-12-16,4.0,2.89129841
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,SPI Group,1000 litres,2016.0,31-12-16,4.0,2.216892338
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Industra Licorera Iberoamericana SA,1000 litres,2016.0,31-12-16,4.0,2.1594212
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Distell Group Ltd,1000 litres,2016.0,31-12-16,4.0,1.666525652
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,J Armando Bermdez  Co C por A,1000 litres,2016.0,31-12-16,4.0,1.180729932
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Destilacin Motatn CA,1000 litres,2016.0,31-12-16,4.0,1.481344861
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Industria Licorera de Boyaca,1000 litres,2016.0,31-12-16,4.0,1.447727814
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Industria Licorera y Embotelladora del Norte SA,1000 litres,2016.0,31-12-16,4.0,1.780283658
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Grupo Cuervo SA de CV,1000 litres,2016.0,31-12-16,4.0,24.90323422
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Beam Inc,1000 litres,2016.0,31-12-16,4.0,23.56406342
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Destileras Unidas SAC,1000 litres,2016.0,31-12-16,4.0,4.535322937
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Private Label,1000 litres,2016.0,31-12-16,4.0,14.03224953
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Others,1000 litres,2016.0,31-12-16,4.0,557.0572717
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Diageo Plc,1000 litres,2017.0,31-12-17,5.0,169.562423
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Cia Muller de Bebidas Ltda,1000 litres,2017.0,31-12-17,5.0,113.5202331
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Pernod Ricard Groupe,1000 litres,2017.0,31-12-17,5.0,117.6272217
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Campari Milano SpA Davide,1000 litres,2017.0,31-12-17,5.0,64.51768952
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Indstrias Reunidas de Bebidas Tatuzinho   Fazendas Ltda,1000 litres,2017.0,31-12-17,5.0,58.37196265
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Engarrafamento Pit Ltda,1000 litres,2017.0,31-12-17,5.0,53.84205157
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Destileras Unidas SA,1000 litres,2017.0,31-12-17,5.0,0.22546707
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Bacardi  Co Ltd,1000 litres,2017.0,31-12-17,5.0,37.75029954
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Fbrica de Licores y Alcoholes de Antioquia,1000 litres,2017.0,31-12-17,5.0,43.30932286
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Ron Santa Teresa CA,1000 litres,2017.0,31-12-17,5.0,6.94327353
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Indstria de Bebidas Paris Ltda,1000 litres,2017.0,31-12-17,5.0,30.36205016
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Branca Distillerie Srl Flli,1000 litres,2017.0,31-12-17,5.0,30.41748861
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Edrington Group,1000 litres,2017.0,31-12-17,5.0,22.33079077
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Grupo Corona Spirits SA de CV,1000 litres,2017.0,31-12-17,5.0,18.76264238
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Suntory Holdings Ltd,1000 litres,2017.0,31-12-17,5.0,0.000281438
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Industrias Licoreras de Guatemala SA,1000 litres,2017.0,31-12-17,5.0,18.34814304
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Cooperativa Agrcola Pisquera de Elqui Ltda,1000 litres,2017.0,31-12-17,5.0,20.11412862
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Industria Licorera de Caldas,1000 litres,2017.0,31-12-17,5.0,11.80627023
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,BrownForman Corp,1000 litres,2017.0,31-12-17,5.0,14.12211519
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Vinhos Salton SA Indstria e Comrcio,1000 litres,2017.0,31-12-17,5.0,15.27940459
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Ca Cerveceras Unidas SA,1000 litres,2017.0,31-12-17,5.0,12.48293908
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Empresa de Licores de Cundinamarca SA,1000 litres,2017.0,31-12-17,5.0,14.23439762
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Miguel Torres SA,1000 litres,2017.0,31-12-17,5.0,9.184377018
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Tequila Centinela SA de CV,1000 litres,2017.0,31-12-17,5.0,8.880244934
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Tequila Supremo SA de CV,1000 litres,2017.0,31-12-17,5.0,8.405999997
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Cartavio Rum Co SAC,1000 litres,2017.0,31-12-17,5.0,5.521799905
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Consorcio Licorero Nacional CA,1000 litres,2017.0,31-12-17,5.0,5.801290077
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Barcel International SA,1000 litres,2017.0,31-12-17,5.0,8.303474595
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Grupo AJ Vierci SA,1000 litres,2017.0,31-12-17,5.0,7.713999817
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Destilera El Buen Gusto SA de CV,1000 litres,2017.0,31-12-17,5.0,7.73902098
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Varela Hermanos SA,1000 litres,2017.0,31-12-17,5.0,7.787216321
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Distribuidora Istmania SA de CV,1000 litres,2017.0,31-12-17,5.0,6.024218971
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Fortin SA,1000 litres,2017.0,31-12-17,5.0,6.113641273
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Grupo Osborne SA,1000 litres,2017.0,31-12-17,5.0,11.58593289
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,IMSA,1000 litres,2017.0,31-12-17,5.0,9.204943216
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,CIA Compaa Embotelladora Tres Leones,1000 litres,2017.0,31-12-17,5.0,4.844161025
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Distribuidora Salvadorea SA de CV,1000 litres,2017.0,31-12-17,5.0,3.88441006
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Fbrica Nacional de Licores,1000 litres,2017.0,31-12-17,5.0,4.772291313
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,William Grant  Sons Ltd,1000 litres,2017.0,31-12-17,5.0,5.675133105
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Destilados Argentinos SA,1000 litres,2017.0,31-12-17,5.0,2.11884629
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Licores El Compadre SA de CV,1000 litres,2017.0,31-12-17,5.0,3.232652379
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Industria de Licores del Valle,1000 litres,2017.0,31-12-17,5.0,6.245945409
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Ca Licorera de Nicaragua SA,1000 litres,2017.0,31-12-17,5.0,3.202568055
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,La Madrilea SA de CV,1000 litres,2017.0,31-12-17,5.0,2.96156572
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Azende Corp Ca Ltda,1000 litres,2017.0,31-12-17,5.0,5.641379694
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Caas Paraguayas SA,1000 litres,2017.0,31-12-17,5.0,2.822080188
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Tequilas del Seor SA de CV,1000 litres,2017.0,31-12-17,5.0,2.519895876
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Indstria de Bebidas Pirassununga Ltda,1000 litres,2017.0,31-12-17,5.0,2.263125476
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Licores Mitjans SA,1000 litres,2017.0,31-12-17,5.0,2.184321727
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,La Martiniquaise SVS,1000 litres,2017.0,31-12-17,5.0,1.757694792
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Complejo Licorero Ponche Crema CA,1000 litres,2017.0,31-12-17,5.0,3.369854935
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Embotelladora Azuaya SA,1000 litres,2017.0,31-12-17,5.0,3.58981825
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Fukuhara Honda Cia Ltda,1000 litres,2017.0,31-12-17,5.0,1.80920336
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Fbrica de Licores del Huila,1000 litres,2017.0,31-12-17,5.0,1.336585049
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Llorente y Ca SA J,1000 litres,2017.0,31-12-17,5.0,2.134991866
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Lucas Bols BV,1000 litres,2017.0,31-12-17,5.0,3.066103099
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Tequila Orendain de Jalisco SA de CV,1000 litres,2017.0,31-12-17,5.0,1.430985903
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Industria Licorera del Cauca,1000 litres,2017.0,31-12-17,5.0,2.60725469
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,SPI Group,1000 litres,2017.0,31-12-17,5.0,2.166825627
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Industra Licorera Iberoamericana SA,1000 litres,2017.0,31-12-17,5.0,2.224173279
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Distell Group Ltd,1000 litres,2017.0,31-12-17,5.0,1.61425872
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,J Armando Bermdez  Co C por A,1000 litres,2017.0,31-12-17,5.0,1.09469991
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Destilacin Motatn CA,1000 litres,2017.0,31-12-17,5.0,1.47592127
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Industria Licorera de Boyaca,1000 litres,2017.0,31-12-17,5.0,1.127779925
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Industria Licorera y Embotelladora del Norte SA,1000 litres,2017.0,31-12-17,5.0,0.659486989
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Grupo Cuervo SA de CV,1000 litres,2017.0,31-12-17,5.0,27.63812427
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Beam Inc,1000 litres,2017.0,31-12-17,5.0,24.05745958
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Private Label,1000 litres,2017.0,31-12-17,5.0,13.44866351
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Others,1000 litres,2017.0,31-12-17,5.0,544.8485005
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Diageo Plc,1000 litres,2020.0,31-12-20,8.0,172.1130014
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Cia Muller de Bebidas Ltda,1000 litres,2020.0,31-12-20,8.0,113.6215736
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Pernod Ricard Groupe,1000 litres,2020.0,31-12-20,8.0,116.009793
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Campari Milano SpA Davide,1000 litres,2020.0,31-12-20,8.0,65.02236639
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Indstrias Reunidas de Bebidas Tatuzinho   Fazendas Ltda,1000 litres,2020.0,31-12-20,8.0,63.24530274
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Engarrafamento Pit Ltda,1000 litres,2020.0,31-12-20,8.0,58.83055111
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Destileras Unidas SA,1000 litres,2020.0,31-12-20,8.0,11.58351857
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Bacardi  Co Ltd,1000 litres,2020.0,31-12-20,8.0,39.56655558
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Becle SAB de CV,1000 litres,2020.0,31-12-20,8.0,32.20091681
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Fbrica de Licores y Alcoholes de Antioquia,1000 litres,2020.0,31-12-20,8.0,33.00231079
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Ron Santa Teresa CA,1000 litres,2020.0,31-12-20,8.0,13.47879478
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Indstria de Bebidas Paris Ltda,1000 litres,2020.0,31-12-20,8.0,30.09364977
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Branca Distillerie Srl Flli,1000 litres,2020.0,31-12-20,8.0,28.43649851
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Edrington Group,1000 litres,2020.0,31-12-20,8.0,22.85144468
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Grupo Corona Spirits SA de CV,1000 litres,2020.0,31-12-20,8.0,21.29763119
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Suntory Holdings Ltd,1000 litres,2020.0,31-12-20,8.0,20.94898759
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Industrias Licoreras de Guatemala SA,1000 litres,2020.0,31-12-20,8.0,16.97714043
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Cooperativa Agrcola Pisquera de Elqui Ltda,1000 litres,2020.0,31-12-20,8.0,17.56698005
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Destilera Carupano CA,1000 litres,2020.0,31-12-20,8.0,5.260281959
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Industria Licorera de Caldas,1000 litres,2020.0,31-12-20,8.0,16.70942582
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,BrownForman Corp,1000 litres,2020.0,31-12-20,8.0,14.80827916
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Vinhos Salton SA Indstria e Comrcio,1000 litres,2020.0,31-12-20,8.0,13.46461052
4.0,Alcoholic Drinks,15.0,1.0,Total Volume,Ca Cerveceras Unidas SA,1000 litres,2020.0,31-12-20,8.0,12.37319713
