Location,Industry,Edition,Category,Subcategory,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Unit,Year_text,Year_date,Volume
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Internet Retailing,2,1000 litres,2013,"Tuesday, 31 December 2013",0.000749556
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Internet Retailing,2,1000 litres,2014,"Wednesday, 31 December 2014",0.0124044
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Internet Retailing,2,1000 litres,2015,"Thursday, 31 December 2015",0.011120466
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Internet Retailing,2,1000 litres,2016,"Saturday, 31 December 2016",0.010184111
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Internet Retailing,2,1000 litres,2017,"Sunday, 31 December 2017",0.01888892
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Internet Retailing,2,1000 litres,2018,"Monday, 31 December 2018",0.0201541
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Internet Retailing,2,1000 litres,2019,"Tuesday, 31 December 2019",0.032692582
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Internet Retailing,2,1000 litres,2020,"Thursday, 31 December 2020",0.062214869
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Internet Retailing,2,1000 litres,2021,"Friday, 31 December 2021",0.091843423
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Internet Retailing,2,1000 litres,2020,"Thursday, 31 December 2020",0.031120622
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Internet Retailing,2,1000 litres,2021,"Friday, 31 December 2021",0.346687691
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Internet Retailing,2,1000 litres,2007,"Monday, 31 December 2007",2.780293336
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Internet Retailing,2,1000 litres,2008,"Wednesday, 31 December 2008",2.99129804
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Internet Retailing,2,1000 litres,2009,"Thursday, 31 December 2009",2.683493807
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Internet Retailing,2,1000 litres,2010,"Friday, 31 December 2010",2.65870629
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Internet Retailing,2,1000 litres,2011,"Saturday, 31 December 2011",2.643981423
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Internet Retailing,2,1000 litres,2012,"Monday, 31 December 2012",3.098769615
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Internet Retailing,2,1000 litres,2013,"Tuesday, 31 December 2013",3.537955422
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Internet Retailing,2,1000 litres,2014,"Wednesday, 31 December 2014",4.331956813
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Internet Retailing,2,1000 litres,2015,"Thursday, 31 December 2015",4.768895627
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Internet Retailing,2,1000 litres,2016,"Saturday, 31 December 2016",5.072191337
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Internet Retailing,2,1000 litres,2017,"Sunday, 31 December 2017",5.518220166
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Internet Retailing,2,1000 litres,2018,"Monday, 31 December 2018",5.975247048
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Internet Retailing,2,1000 litres,2019,"Tuesday, 31 December 2019",6.094424937
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Internet Retailing,2,1000 litres,2020,"Thursday, 31 December 2020",6.309608439
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Internet Retailing,2,1000 litres,2021,"Friday, 31 December 2021",6.458956187
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2007,"Monday, 31 December 2007",9.969902083
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2008,"Wednesday, 31 December 2008",11.17089257
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2009,"Thursday, 31 December 2009",12.16367842
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2010,"Friday, 31 December 2010",13.08508107
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2011,"Saturday, 31 December 2011",13.60155171
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2012,"Monday, 31 December 2012",13.83454134
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2013,"Tuesday, 31 December 2013",14.72335752
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2014,"Wednesday, 31 December 2014",19.01153443
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2015,"Thursday, 31 December 2015",27.67402896
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2016,"Saturday, 31 December 2016",43.38151729
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2017,"Sunday, 31 December 2017",68.71531983
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2018,"Monday, 31 December 2018",96.26445107
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2019,"Tuesday, 31 December 2019",138.675104
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2020,"Thursday, 31 December 2020",221.0955337
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2021,"Friday, 31 December 2021",377.2930838
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2013,"Tuesday, 31 December 2013",0.15333865
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2014,"Wednesday, 31 December 2014",0.350467378
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2015,"Thursday, 31 December 2015",0.549856311
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2016,"Saturday, 31 December 2016",0.724631193
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2017,"Sunday, 31 December 2017",1.379589255
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2018,"Monday, 31 December 2018",1.549211619
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2019,"Tuesday, 31 December 2019",1.762316458
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2020,"Thursday, 31 December 2020",1.922544366
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2021,"Friday, 31 December 2021",2.05945222
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2007,"Monday, 31 December 2007",0.319361247
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2008,"Wednesday, 31 December 2008",0.360873411
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2009,"Thursday, 31 December 2009",0.488207516
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2010,"Friday, 31 December 2010",1.368965907
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2011,"Saturday, 31 December 2011",1.424543595
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2012,"Monday, 31 December 2012",1.846839876
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2013,"Tuesday, 31 December 2013",2.084186471
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2014,"Wednesday, 31 December 2014",2.3412719
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2015,"Thursday, 31 December 2015",2.835326518
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2016,"Saturday, 31 December 2016",3.155078702
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2017,"Sunday, 31 December 2017",3.54293058
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2018,"Monday, 31 December 2018",3.615073299
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2019,"Tuesday, 31 December 2019",3.894006858
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2020,"Thursday, 31 December 2020",4.284766088
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2021,"Friday, 31 December 2021",4.554869146
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2007,"Monday, 31 December 2007",0.236524549
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2008,"Wednesday, 31 December 2008",0.107879657
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2009,"Thursday, 31 December 2009",0.190415212
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2010,"Friday, 31 December 2010",0.320459549
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2011,"Saturday, 31 December 2011",0.650727277
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2012,"Monday, 31 December 2012",0.739841933
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2013,"Tuesday, 31 December 2013",1.268027689
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2014,"Wednesday, 31 December 2014",1.519043064
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2015,"Thursday, 31 December 2015",1.71858497
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2016,"Saturday, 31 December 2016",2.399722679
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2017,"Sunday, 31 December 2017",2.855175558
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2018,"Monday, 31 December 2018",2.843388384
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2019,"Tuesday, 31 December 2019",3.063627453
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2020,"Thursday, 31 December 2020",3.196281302
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2021,"Friday, 31 December 2021",3.34408575
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2007,"Monday, 31 December 2007",0.10939356
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2008,"Wednesday, 31 December 2008",0.128243916
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2009,"Thursday, 31 December 2009",0.150099738
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2010,"Friday, 31 December 2010",0.189621376
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2011,"Saturday, 31 December 2011",0.242369025
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2012,"Monday, 31 December 2012",0.313060308
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2013,"Tuesday, 31 December 2013",0.380902804
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2014,"Wednesday, 31 December 2014",0.433524732
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2015,"Thursday, 31 December 2015",0.44780496
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2016,"Saturday, 31 December 2016",0.581752338
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2017,"Sunday, 31 December 2017",0.68656435
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2018,"Monday, 31 December 2018",0.829182883
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2019,"Tuesday, 31 December 2019",0.969849627
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2020,"Thursday, 31 December 2020",1.181189935
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2021,"Friday, 31 December 2021",1.344316353
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2007,"Monday, 31 December 2007",2.260452063
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2008,"Wednesday, 31 December 2008",7.23893482
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2009,"Thursday, 31 December 2009",8.526088792
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2010,"Friday, 31 December 2010",11.58142925
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2011,"Saturday, 31 December 2011",14.84255529
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2012,"Monday, 31 December 2012",16.59307258
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2013,"Tuesday, 31 December 2013",18.58197239
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2014,"Wednesday, 31 December 2014",21.45827036
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2015,"Thursday, 31 December 2015",23.88137801
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2016,"Saturday, 31 December 2016",26.60297253
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2017,"Sunday, 31 December 2017",28.96153959
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2018,"Monday, 31 December 2018",32.41100848
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2019,"Tuesday, 31 December 2019",36.74493277
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2020,"Thursday, 31 December 2020",40.53572383
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Internet Retailing,2,1000 litres,2021,"Friday, 31 December 2021",43.51609481
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Internet Retailing,2,1000 litres,2007,"Monday, 31 December 2007",0.031716987
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Internet Retailing,2,1000 litres,2008,"Wednesday, 31 December 2008",0.031420922
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Internet Retailing,2,1000 litres,2009,"Thursday, 31 December 2009",0.030518379
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Internet Retailing,2,1000 litres,2010,"Friday, 31 December 2010",0.031561913
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Internet Retailing,2,1000 litres,2011,"Saturday, 31 December 2011",0.031446454
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Internet Retailing,2,1000 litres,2012,"Monday, 31 December 2012",0.03330511
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Internet Retailing,2,1000 litres,2013,"Tuesday, 31 December 2013",0.035236687
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Internet Retailing,2,1000 litres,2014,"Wednesday, 31 December 2014",0.036587023
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Internet Retailing,2,1000 litres,2015,"Thursday, 31 December 2015",0.041096946
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Internet Retailing,2,1000 litres,2016,"Saturday, 31 December 2016",0.043619243
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Internet Retailing,2,1000 litres,2017,"Sunday, 31 December 2017",0.052578466
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Internet Retailing,2,1000 litres,2018,"Monday, 31 December 2018",0.063507924
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Internet Retailing,2,1000 litres,2019,"Tuesday, 31 December 2019",0.068095588
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Internet Retailing,2,1000 litres,2020,"Thursday, 31 December 2020",0.074820634
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Internet Retailing,2,1000 litres,2021,"Friday, 31 December 2021",0.080380405
2,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Internet Retailing,2,1000 litres,2013,"Tuesday, 31 December 2013",0.062651018
2,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Internet Retailing,2,1000 litres,2014,"Wednesday, 31 December 2014",0.165694981
2,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Internet Retailing,2,1000 litres,2015,"Thursday, 31 December 2015",0.321160699
2,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Internet Retailing,2,1000 litres,2016,"Saturday, 31 December 2016",0.569723005
2,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Internet Retailing,2,1000 litres,2017,"Sunday, 31 December 2017",0.70220067
2,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Internet Retailing,2,1000 litres,2018,"Monday, 31 December 2018",1.022240783
2,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Internet Retailing,2,1000 litres,2019,"Tuesday, 31 December 2019",1.286111861
2,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Internet Retailing,2,1000 litres,2020,"Thursday, 31 December 2020",1.824590988
2,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Internet Retailing,2,1000 litres,2021,"Friday, 31 December 2021",2.088472133
3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Internet Retailing,2,1000 litres,2010,"Friday, 31 December 2010",0.004360101
3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Internet Retailing,2,1000 litres,2011,"Saturday, 31 December 2011",0.007719725
3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Internet Retailing,2,1000 litres,2012,"Monday, 31 December 2012",0.007522374
